strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
uniform,20000000000000000000,5,99998500000000000000,150000,False,47,119999999999999984,207894736842105248,10000000000,100000000000000000000,uniform_7aefd7cc-fede-4971-9caf-a28229c01134.json,7aefd7cc-fede-4971-9caf-a28229c01134
uniform,2000000000000000000,5,9998500000000000000,150000,False,22,49999999999999992,207894736842105248,10000000000,10000000000000000000,uniform_775b5e8b-fe86-4ecc-9b71-24d7ed417be2.json,775b5e8b-fe86-4ecc-9b71-24d7ed417be2
uniform,40000000000000000000,5,199985000000000000000,150000,False,26,59999999999999992,221052631578947328,100000000000,200000000000000000000,uniform_1e12c2e4-3c8e-48e8-afba-a407dae7a940.json,1e12c2e4-3c8e-48e8-afba-a407dae7a940
greedy,10000000000000000000,1,9994000000000000000,30000,False,10,109999999999999968,221052631578947328,200000000000,10000000000000000000,greedy_fbb3bf5a-95d7-4c5b-9c18-050f90cb8f0b.json,fbb3bf5a-95d7-4c5b-9c18-050f90cb8f0b
uniform,20000000000000000000,5,99985000000000000000,150000,False,4,10000000000000000,234210526315789472,100000000000,100000000000000000000,uniform_92207e80-63b3-4251-942d-c9749cb1b029.json,92207e80-63b3-4251-942d-c9749cb1b029
greedy,200000000000000000000,1,199999400000000000000,30000,False,8,89999999999999984,247368421052631584,20000000000,200000000000000000000,greedy_1aae021c-918c-4d95-8f7e-263a0fedd2da.json,1aae021c-918c-4d95-8f7e-263a0fedd2da
optimized,200000000000000000000,1,199997000000000000000,30000,False,12,129999999999999984,181578947368421056,100000000000,200000000000000000000,optimized_466ea995-5af0-4c27-989d-163a6b81fa34.json,466ea995-5af0-4c27-989d-163a6b81fa34
uniform,2000000000000000000,5,9997000000000000000,150000,False,30,69999999999999992,102631578947368416,20000000000,10000000000000000000,uniform_3b3be851-9754-453d-a721-cd901a968981.json,3b3be851-9754-453d-a721-cd901a968981
uniform,40000000000000000000,5,199992500000000000000,150000,False,26,59999999999999992,63157894736842104,50000000000,200000000000000000000,uniform_717ea73a-e661-4a35-871a-55a85c75658b.json,717ea73a-e661-4a35-871a-55a85c75658b
greedy,10000000000000000000,1,9994000000000000000,30000,False,3,39999999999999992,207894736842105248,200000000000,10000000000000000000,greedy_5fea6761-e35b-4e2f-bc5a-0d3d71cd81ed.json,5fea6761-e35b-4e2f-bc5a-0d3d71cd81ed
optimized,10000000000000000000,1,9998500000000000000,30000,False,10,109999999999999968,142105263157894736,50000000000,10000000000000000000,optimized_62ff5768-4343-46b6-9143-d570cc696ec2.json,62ff5768-4343-46b6-9143-d570cc696ec2
uniform,20000000000000000000,5,99992500000000000000,150000,False,37,89999999999999984,207894736842105248,50000000000,100000000000000000000,uniform_e80f5c38-32ee-4308-a737-fe28468c1618.json,e80f5c38-32ee-4308-a737-fe28468c1618
uniform,20000000000000000000,5,99998500000000000000,150000,False,30,69999999999999992,63157894736842104,10000000000,100000000000000000000,uniform_57d60dad-40f7-4f24-ba1a-b54016fb6186.json,57d60dad-40f7-4f24-ba1a-b54016fb6186
optimized,10000000000000000000,1,9998500000000000000,30000,False,5,59999999999999992,76315789473684208,50000000000,10000000000000000000,optimized_49733e1a-a5ba-4c24-bb9b-7b51b44dbcb0.json,49733e1a-a5ba-4c24-bb9b-7b51b44dbcb0
greedy,50000000000000000000,1,49994000000000000000,30000,False,4,49999999999999992,89473684210526320,200000000000,50000000000000000000,greedy_3498b8a9-5733-48de-be7e-6ddf1b4c142a.json,3498b8a9-5733-48de-be7e-6ddf1b4c142a
uniform,2000000000000000000,5,9992500000000000000,150000,False,55,150000000000000000,273684210526315744,50000000000,10000000000000000000,uniform_0f75ac54-136c-4ed7-a46d-5fe77c8c49c2.json,0f75ac54-136c-4ed7-a46d-5fe77c8c49c2
optimized,200000000000000000000,1,199999700000000000000,30000,False,9,99999999999999984,142105263157894736,10000000000,200000000000000000000,optimized_95fa40cc-5051-47b0-8d72-6f591df43834.json,95fa40cc-5051-47b0-8d72-6f591df43834
greedy,50000000000000000000,1,49998500000000000000,30000,False,1,10000000000000000,115789473684210528,50000000000,50000000000000000000,greedy_69167d42-95a0-4d2f-b653-784e92a0c226.json,69167d42-95a0-4d2f-b653-784e92a0c226
greedy,10000000000000000000,1,9998500000000000000,30000,False,3,30000000000000000,286842105263157888,50000000000,10000000000000000000,greedy_df14018f-09a9-46d8-80f8-bfc47b12a2c7.json,df14018f-09a9-46d8-80f8-bfc47b12a2c7
uniform,40000000000000000000,5,199998500000000000000,150000,False,37,89999999999999984,207894736842105248,10000000000,200000000000000000000,uniform_62b5fe10-45cf-4cf0-b1d3-be5453ccc1fa.json,62b5fe10-45cf-4cf0-b1d3-be5453ccc1fa
uniform,10000000000000000000,5,49997000000000000000,150000,False,34,79999999999999984,155263157894736832,20000000000,50000000000000000000,uniform_064ae8ef-4b26-40d9-9428-bd86e15c9980.json,064ae8ef-4b26-40d9-9428-bd86e15c9980
greedy,100000000000000000000,1,99997000000000000000,30000,False,11,119999999999999984,63157894736842104,100000000000,100000000000000000000,greedy_864bbd83-6b89-4894-9a7d-1ec856e13a13.json,864bbd83-6b89-4894-9a7d-1ec856e13a13
optimized,100000000000000000000,1,99994000000000000000,30000,False,3,39999999999999992,50000000000000000,200000000000,100000000000000000000,optimized_56f8f2b4-6eb3-4d0e-8e03-e8be014a646a.json,56f8f2b4-6eb3-4d0e-8e03-e8be014a646a
uniform,20000000000000000000,5,99985000000000000000,150000,False,44,109999999999999968,194736842105263168,100000000000,100000000000000000000,uniform_1aa10050-a73e-4c9b-93da-1a74c6d3bc93.json,1aa10050-a73e-4c9b-93da-1a74c6d3bc93
optimized,200000000000000000000,1,199994000000000000000,30000,False,6,69999999999999992,168421052631578944,200000000000,200000000000000000000,optimized_43cc48df-a0ea-4837-88e1-2b975aedb674.json,43cc48df-a0ea-4837-88e1-2b975aedb674
greedy,10000000000000000000,1,9998500000000000000,30000,False,4,49999999999999992,286842105263157888,50000000000,10000000000000000000,greedy_6240d513-3616-4de1-b5dd-a884b5c477fe.json,6240d513-3616-4de1-b5dd-a884b5c477fe
uniform,40000000000000000000,5,199985000000000000000,150000,False,52,139999999999999984,300000000000000000,100000000000,200000000000000000000,uniform_a86afbb4-ce23-48a4-80a7-228bd3f16d1f.json,a86afbb4-ce23-48a4-80a7-228bd3f16d1f
uniform,2000000000000000000,5,9985000000000000000,150000,False,26,59999999999999992,102631578947368416,100000000000,10000000000000000000,uniform_31414f41-70b5-4bc9-96b0-629fd826a8dd.json,31414f41-70b5-4bc9-96b0-629fd826a8dd
greedy,200000000000000000000,1,199994000000000000000,30000,False,15,150000000000000000,234210526315789472,200000000000,200000000000000000000,greedy_1742c627-8572-4fc7-9af8-ba29fd271432.json,1742c627-8572-4fc7-9af8-ba29fd271432
greedy,50000000000000000000,1,49997000000000000000,30000,False,12,129999999999999984,76315789473684208,100000000000,50000000000000000000,greedy_4e2e6a77-0f35-4c0f-9802-13bfdf2def37.json,4e2e6a77-0f35-4c0f-9802-13bfdf2def37
uniform,2000000000000000000,5,9992500000000000000,150000,False,40,99999999999999984,89473684210526320,50000000000,10000000000000000000,uniform_b008e903-a869-47c7-8d44-40f958c204ce.json,b008e903-a869-47c7-8d44-40f958c204ce
optimized,50000000000000000000,1,49998500000000000000,30000,False,3,30000000000000000,247368421052631584,50000000000,50000000000000000000,optimized_0d12c236-3d27-465f-b95d-c86e357ab5fc.json,0d12c236-3d27-465f-b95d-c86e357ab5fc
optimized,10000000000000000000,1,9998500000000000000,30000,False,3,39999999999999992,115789473684210528,50000000000,10000000000000000000,optimized_87218b44-905b-4bc4-86c7-06962d96ef24.json,87218b44-905b-4bc4-86c7-06962d96ef24
optimized,200000000000000000000,1,199997000000000000000,30000,False,10,109999999999999968,128947368421052640,100000000000,200000000000000000000,optimized_47bf262a-4652-43fc-85df-367770605f08.json,47bf262a-4652-43fc-85df-367770605f08
greedy,10000000000000000000,1,9997000000000000000,30000,False,1,10000000000000000,181578947368421056,100000000000,10000000000000000000,greedy_990e4dac-90d8-48e4-82b9-e23e8324e155.json,990e4dac-90d8-48e4-82b9-e23e8324e155
optimized,200000000000000000000,1,199994000000000000000,30000,False,12,129999999999999984,76315789473684208,200000000000,200000000000000000000,optimized_aacb0e8b-e1fa-428b-b65c-26ee6a83b3dd.json,aacb0e8b-e1fa-428b-b65c-26ee6a83b3dd
greedy,50000000000000000000,1,49999400000000000000,30000,False,1,19999999999999996,286842105263157888,20000000000,50000000000000000000,greedy_361f1e58-c423-42b1-bfc4-00e0a865fff2.json,361f1e58-c423-42b1-bfc4-00e0a865fff2
greedy,50000000000000000000,1,49999700000000000000,30000,False,9,99999999999999984,89473684210526320,10000000000,50000000000000000000,greedy_00728f40-b478-4b1f-be16-70c742659dc2.json,00728f40-b478-4b1f-be16-70c742659dc2
optimized,100000000000000000000,1,99998500000000000000,30000,False,8,89999999999999984,247368421052631584,50000000000,100000000000000000000,optimized_b5f73ca2-61df-4db1-b600-c9fbc5e16cf9.json,b5f73ca2-61df-4db1-b600-c9fbc5e16cf9
optimized,100000000000000000000,1,99999400000000000000,30000,False,1,19999999999999996,89473684210526320,20000000000,100000000000000000000,optimized_868ba8ce-92bc-4c5d-9d01-14d57de11706.json,868ba8ce-92bc-4c5d-9d01-14d57de11706
uniform,2000000000000000000,5,9985000000000000000,150000,False,55,150000000000000000,234210526315789472,100000000000,10000000000000000000,uniform_251d0963-283c-46ac-a2b1-791e86e3d2c7.json,251d0963-283c-46ac-a2b1-791e86e3d2c7
uniform,20000000000000000000,5,99997000000000000000,150000,False,22,49999999999999992,221052631578947328,20000000000,100000000000000000000,uniform_aa06bec8-dc91-44d6-9478-fdfbd082f884.json,aa06bec8-dc91-44d6-9478-fdfbd082f884
uniform,10000000000000000000,5,49997000000000000000,150000,False,55,150000000000000000,76315789473684208,20000000000,50000000000000000000,uniform_ea6f55fb-c79f-4286-b2bd-7a2a9e78bda6.json,ea6f55fb-c79f-4286-b2bd-7a2a9e78bda6
uniform,20000000000000000000,5,99992500000000000000,150000,False,50,129999999999999984,221052631578947328,50000000000,100000000000000000000,uniform_2fb5af39-77c6-433d-9182-8a128cf4c1ac.json,2fb5af39-77c6-433d-9182-8a128cf4c1ac
optimized,50000000000000000000,1,49999700000000000000,30000,False,12,129999999999999984,247368421052631584,10000000000,50000000000000000000,optimized_d1da092b-a1a7-4782-8f89-3c223659be62.json,d1da092b-a1a7-4782-8f89-3c223659be62
greedy,200000000000000000000,1,199999400000000000000,30000,False,3,39999999999999992,142105263157894736,20000000000,200000000000000000000,greedy_0026fd68-dd49-43e8-be9e-c9c9307bcbe7.json,0026fd68-dd49-43e8-be9e-c9c9307bcbe7
optimized,200000000000000000000,1,199994000000000000000,30000,False,7,79999999999999984,102631578947368416,200000000000,200000000000000000000,optimized_bc058089-56f4-4922-9511-5f557dac63eb.json,bc058089-56f4-4922-9511-5f557dac63eb
greedy,100000000000000000000,1,99997000000000000000,30000,False,5,59999999999999992,273684210526315744,100000000000,100000000000000000000,greedy_d6051849-688f-4a0d-8ef8-c3462c0cf859.json,d6051849-688f-4a0d-8ef8-c3462c0cf859
greedy,100000000000000000000,1,99999400000000000000,30000,False,8,89999999999999984,194736842105263168,20000000000,100000000000000000000,greedy_0a490af7-bfda-460f-8523-9135f1245061.json,0a490af7-bfda-460f-8523-9135f1245061
greedy,100000000000000000000,1,99998500000000000000,30000,False,3,30000000000000000,260526315789473664,50000000000,100000000000000000000,greedy_52279ad6-27e1-4c92-bfa9-997f87302036.json,52279ad6-27e1-4c92-bfa9-997f87302036
greedy,50000000000000000000,1,49999700000000000000,30000,False,7,79999999999999984,168421052631578944,10000000000,50000000000000000000,greedy_a703045f-365e-4dad-ac0c-0aa87d09f791.json,a703045f-365e-4dad-ac0c-0aa87d09f791
optimized,50000000000000000000,1,49997000000000000000,30000,False,15,150000000000000000,221052631578947328,100000000000,50000000000000000000,optimized_138e73ce-cd57-4f6b-931a-c64ea55b88c2.json,138e73ce-cd57-4f6b-931a-c64ea55b88c2
uniform,2000000000000000000,5,9998500000000000000,150000,False,26,59999999999999992,168421052631578944,10000000000,10000000000000000000,uniform_3966a230-be09-4468-b4ef-8a5eaa246bd5.json,3966a230-be09-4468-b4ef-8a5eaa246bd5
uniform,20000000000000000000,5,99970000000000000000,150000,False,50,129999999999999984,155263157894736832,200000000000,100000000000000000000,uniform_c5251747-2d4e-4db7-9de4-fabc6adb621f.json,c5251747-2d4e-4db7-9de4-fabc6adb621f
greedy,50000000000000000000,1,49998500000000000000,30000,False,5,59999999999999992,50000000000000000,50000000000,50000000000000000000,greedy_bf5416a0-96df-4482-9552-5bb9603ec74b.json,bf5416a0-96df-4482-9552-5bb9603ec74b
uniform,40000000000000000000,5,199970000000000000000,150000,False,4,10000000000000000,300000000000000000,200000000000,200000000000000000000,uniform_b60f7a45-7a91-4023-abb7-f85f73668df4.json,b60f7a45-7a91-4023-abb7-f85f73668df4
greedy,10000000000000000000,1,9999400000000000000,30000,False,11,119999999999999984,115789473684210528,20000000000,10000000000000000000,greedy_b22c0467-a15e-4ca8-9f12-b64a0a5500b8.json,b22c0467-a15e-4ca8-9f12-b64a0a5500b8
uniform,10000000000000000000,5,49992500000000000000,150000,False,18,39999999999999992,194736842105263168,50000000000,50000000000000000000,uniform_c2cc49e1-1e91-42b2-8c13-5616870fb79e.json,c2cc49e1-1e91-42b2-8c13-5616870fb79e
optimized,200000000000000000000,1,199998500000000000000,30000,False,3,39999999999999992,247368421052631584,50000000000,200000000000000000000,optimized_da59e153-ef37-436f-a4a4-031bf765ec7d.json,da59e153-ef37-436f-a4a4-031bf765ec7d
greedy,200000000000000000000,1,199997000000000000000,30000,False,5,59999999999999992,207894736842105248,100000000000,200000000000000000000,greedy_4de3c082-5b17-4354-9e87-8829ca6adaad.json,4de3c082-5b17-4354-9e87-8829ca6adaad
greedy,200000000000000000000,1,199999700000000000000,30000,False,4,49999999999999992,194736842105263168,10000000000,200000000000000000000,greedy_fec23c05-84c3-4119-9852-bd7342ffc793.json,fec23c05-84c3-4119-9852-bd7342ffc793
greedy,50000000000000000000,1,49999700000000000000,30000,False,6,69999999999999992,247368421052631584,10000000000,50000000000000000000,greedy_10459c04-6142-4ca3-b18d-fe337d3db75c.json,10459c04-6142-4ca3-b18d-fe337d3db75c
uniform,40000000000000000000,5,199998500000000000000,150000,False,55,150000000000000000,260526315789473664,10000000000,200000000000000000000,uniform_43c0ce0b-9c25-419b-8d3b-c47b04806a8d.json,43c0ce0b-9c25-419b-8d3b-c47b04806a8d
greedy,50000000000000000000,1,49999700000000000000,30000,False,7,79999999999999984,128947368421052640,10000000000,50000000000000000000,greedy_578e5bac-c41e-488e-bce8-1d74dfcd0b97.json,578e5bac-c41e-488e-bce8-1d74dfcd0b97
greedy,200000000000000000000,1,199999700000000000000,30000,False,15,150000000000000000,286842105263157888,10000000000,200000000000000000000,greedy_56033f75-207c-4867-bca8-edbf32c8cee6.json,56033f75-207c-4867-bca8-edbf32c8cee6
greedy,10000000000000000000,1,9999400000000000000,30000,False,12,129999999999999984,207894736842105248,20000000000,10000000000000000000,greedy_04c11ad2-a92f-4ba9-b747-5e43e1c33ee2.json,04c11ad2-a92f-4ba9-b747-5e43e1c33ee2
optimized,200000000000000000000,1,199997000000000000000,30000,False,1,19999999999999996,273684210526315744,100000000000,200000000000000000000,optimized_738ca678-40f5-4c93-843f-77f86259880a.json,738ca678-40f5-4c93-843f-77f86259880a
greedy,10000000000000000000,1,9999400000000000000,30000,False,12,129999999999999984,76315789473684208,20000000000,10000000000000000000,greedy_26bd4644-4326-4d2d-a8eb-20de0b70d011.json,26bd4644-4326-4d2d-a8eb-20de0b70d011
optimized,10000000000000000000,1,9999700000000000000,30000,False,6,69999999999999992,76315789473684208,10000000000,10000000000000000000,optimized_0d5146c5-369e-4b1d-900f-87c4c624de62.json,0d5146c5-369e-4b1d-900f-87c4c624de62
uniform,20000000000000000000,5,99992500000000000000,150000,False,44,109999999999999968,247368421052631584,50000000000,100000000000000000000,uniform_80340e94-872e-443a-82ed-f3d579f12d4c.json,80340e94-872e-443a-82ed-f3d579f12d4c
uniform,20000000000000000000,5,99985000000000000000,150000,False,14,30000000000000000,50000000000000000,100000000000,100000000000000000000,uniform_5ccb5bfe-4f10-4f72-a83b-6f1d9e1d9b39.json,5ccb5bfe-4f10-4f72-a83b-6f1d9e1d9b39
uniform,2000000000000000000,5,9998500000000000000,150000,False,34,79999999999999984,207894736842105248,10000000000,10000000000000000000,uniform_e4aabbe7-3e7d-457c-811f-078c513dfc7d.json,e4aabbe7-3e7d-457c-811f-078c513dfc7d
greedy,200000000000000000000,1,199994000000000000000,30000,False,11,119999999999999984,300000000000000000,200000000000,200000000000000000000,greedy_e509e969-ae50-4125-9db9-9669c61bd5d1.json,e509e969-ae50-4125-9db9-9669c61bd5d1
uniform,2000000000000000000,5,9970000000000000000,150000,False,52,139999999999999984,221052631578947328,200000000000,10000000000000000000,uniform_3ee37551-3291-47f3-b32b-6092dc85a8f6.json,3ee37551-3291-47f3-b32b-6092dc85a8f6
greedy,200000000000000000000,1,199994000000000000000,30000,False,15,150000000000000000,286842105263157888,200000000000,200000000000000000000,greedy_2202a07e-d01a-4b95-b829-053ec264f13f.json,2202a07e-d01a-4b95-b829-053ec264f13f
uniform,2000000000000000000,5,9985000000000000000,150000,False,18,39999999999999992,194736842105263168,100000000000,10000000000000000000,uniform_0aaddaa7-1251-41dc-9d3e-a656f82ce195.json,0aaddaa7-1251-41dc-9d3e-a656f82ce195
uniform,40000000000000000000,5,199997000000000000000,150000,False,55,150000000000000000,234210526315789472,20000000000,200000000000000000000,uniform_b33903c2-459f-4869-a802-59ec47c83ecd.json,b33903c2-459f-4869-a802-59ec47c83ecd
optimized,100000000000000000000,1,99997000000000000000,30000,False,4,49999999999999992,128947368421052640,100000000000,100000000000000000000,optimized_4d3d5941-6f1d-4be3-a581-5c329029f62b.json,4d3d5941-6f1d-4be3-a581-5c329029f62b
greedy,200000000000000000000,1,199997000000000000000,30000,False,12,129999999999999984,142105263157894736,100000000000,200000000000000000000,greedy_bf7fb1bb-0df6-45ef-ab80-01cf841d9cb4.json,bf7fb1bb-0df6-45ef-ab80-01cf841d9cb4
greedy,50000000000000000000,1,49999400000000000000,30000,False,1,19999999999999996,50000000000000000,20000000000,50000000000000000000,greedy_87f38af5-02bd-4dd7-a70e-60f50ea9300c.json,87f38af5-02bd-4dd7-a70e-60f50ea9300c
optimized,200000000000000000000,1,199999400000000000000,30000,False,4,49999999999999992,76315789473684208,20000000000,200000000000000000000,optimized_e357cee5-ad90-4a81-a5fe-fb9b90d3c785.json,e357cee5-ad90-4a81-a5fe-fb9b90d3c785
greedy,100000000000000000000,1,99999700000000000000,30000,False,1,19999999999999996,128947368421052640,10000000000,100000000000000000000,greedy_f60ff235-94b3-411d-bdd9-142c2d57589c.json,f60ff235-94b3-411d-bdd9-142c2d57589c
uniform,20000000000000000000,5,99970000000000000000,150000,False,52,139999999999999984,89473684210526320,200000000000,100000000000000000000,uniform_5dce3c52-5d47-403d-b771-812225a015ea.json,5dce3c52-5d47-403d-b771-812225a015ea
optimized,10000000000000000000,1,9998500000000000000,30000,False,10,109999999999999968,207894736842105248,50000000000,10000000000000000000,optimized_2c71fa23-e167-46a9-9ca2-57a964e5ac0c.json,2c71fa23-e167-46a9-9ca2-57a964e5ac0c
greedy,100000000000000000000,1,99997000000000000000,30000,False,12,129999999999999984,260526315789473664,100000000000,100000000000000000000,greedy_737206c2-c87c-47ef-b924-61851b8ff08e.json,737206c2-c87c-47ef-b924-61851b8ff08e
uniform,20000000000000000000,5,99985000000000000000,150000,False,30,69999999999999992,181578947368421056,100000000000,100000000000000000000,uniform_06ffc8e1-ed9d-4cdf-b173-3e38ab1673a1.json,06ffc8e1-ed9d-4cdf-b173-3e38ab1673a1
greedy,50000000000000000000,1,49994000000000000000,30000,False,5,59999999999999992,234210526315789472,200000000000,50000000000000000000,greedy_4f2ad011-e126-42a3-8910-12a7153a2640.json,4f2ad011-e126-42a3-8910-12a7153a2640
optimized,50000000000000000000,1,49999700000000000000,30000,False,3,39999999999999992,89473684210526320,10000000000,50000000000000000000,optimized_ec487322-6906-4190-991c-3f549f0b4a21.json,ec487322-6906-4190-991c-3f549f0b4a21
uniform,40000000000000000000,5,199997000000000000000,150000,False,47,119999999999999984,286842105263157888,20000000000,200000000000000000000,uniform_28439c56-81d7-4e47-a1ea-f80b29d85aea.json,28439c56-81d7-4e47-a1ea-f80b29d85aea
uniform,2000000000000000000,5,9998500000000000000,150000,False,18,39999999999999992,207894736842105248,10000000000,10000000000000000000,uniform_7d51c13a-f470-48f6-a082-8d8399e3695b.json,7d51c13a-f470-48f6-a082-8d8399e3695b
greedy,100000000000000000000,1,99997000000000000000,30000,False,9,99999999999999984,50000000000000000,100000000000,100000000000000000000,greedy_f2bb7993-59a5-4fdd-9df3-f66fbc1df049.json,f2bb7993-59a5-4fdd-9df3-f66fbc1df049
greedy,100000000000000000000,1,99999700000000000000,30000,False,5,59999999999999992,300000000000000000,10000000000,100000000000000000000,greedy_7c018939-7906-4c0f-9f73-cf85d98411b7.json,7c018939-7906-4c0f-9f73-cf85d98411b7
optimized,50000000000000000000,1,49999400000000000000,30000,False,11,119999999999999984,234210526315789472,20000000000,50000000000000000000,optimized_de1445a9-e0e6-4611-a58c-4bd77218d466.json,de1445a9-e0e6-4611-a58c-4bd77218d466
optimized,10000000000000000000,1,9999700000000000000,30000,False,13,139999999999999984,115789473684210528,10000000000,10000000000000000000,optimized_b437dbec-619f-4eb6-89e3-e859de25147e.json,b437dbec-619f-4eb6-89e3-e859de25147e
greedy,10000000000000000000,1,9998500000000000000,30000,False,5,59999999999999992,63157894736842104,50000000000,10000000000000000000,greedy_988e412a-5353-4dc2-b785-9efbd60e7847.json,988e412a-5353-4dc2-b785-9efbd60e7847
optimized,50000000000000000000,1,49994000000000000000,30000,False,13,139999999999999984,76315789473684208,200000000000,50000000000000000000,optimized_cab3ddf2-965f-4db8-808f-4e9dfa62a15d.json,cab3ddf2-965f-4db8-808f-4e9dfa62a15d
optimized,10000000000000000000,1,9999700000000000000,30000,False,1,10000000000000000,234210526315789472,10000000000,10000000000000000000,optimized_6602935d-63ea-4393-9a88-82e72c058981.json,6602935d-63ea-4393-9a88-82e72c058981
greedy,10000000000000000000,1,9998500000000000000,30000,False,4,49999999999999992,76315789473684208,50000000000,10000000000000000000,greedy_9334b6ba-eecc-4d33-9e09-07884e7efe4d.json,9334b6ba-eecc-4d33-9e09-07884e7efe4d
optimized,200000000000000000000,1,199994000000000000000,30000,False,5,59999999999999992,115789473684210528,200000000000,200000000000000000000,optimized_97d3d1d8-72f6-47f8-bdd7-5147c69ca940.json,97d3d1d8-72f6-47f8-bdd7-5147c69ca940
optimized,50000000000000000000,1,49999400000000000000,30000,False,9,99999999999999984,181578947368421056,20000000000,50000000000000000000,optimized_d7daf744-8bbb-43b8-92d4-fef9ec0f5b57.json,d7daf744-8bbb-43b8-92d4-fef9ec0f5b57
greedy,100000000000000000000,1,99998500000000000000,30000,False,4,49999999999999992,142105263157894736,50000000000,100000000000000000000,greedy_b156d8f3-181a-48a4-8a2c-fe8f8e23b99a.json,b156d8f3-181a-48a4-8a2c-fe8f8e23b99a
greedy,10000000000000000000,1,9999400000000000000,30000,False,9,99999999999999984,76315789473684208,20000000000,10000000000000000000,greedy_2a5728ab-bb06-499e-b58b-84cb9d68d64f.json,2a5728ab-bb06-499e-b58b-84cb9d68d64f
greedy,50000000000000000000,1,49994000000000000000,30000,False,3,30000000000000000,142105263157894736,200000000000,50000000000000000000,greedy_ff4c2feb-20d2-414f-a8aa-d29372c400e3.json,ff4c2feb-20d2-414f-a8aa-d29372c400e3
uniform,10000000000000000000,5,49998500000000000000,150000,False,14,30000000000000000,221052631578947328,10000000000,50000000000000000000,uniform_7a8a4662-ab06-416f-95cb-7e83cce555ce.json,7a8a4662-ab06-416f-95cb-7e83cce555ce
greedy,100000000000000000000,1,99999700000000000000,30000,False,1,10000000000000000,286842105263157888,10000000000,100000000000000000000,greedy_c3423448-6b25-4bba-9e3b-6f66ce06a62a.json,c3423448-6b25-4bba-9e3b-6f66ce06a62a
uniform,10000000000000000000,5,49970000000000000000,150000,False,34,79999999999999984,300000000000000000,200000000000,50000000000000000000,uniform_271ece55-c5e1-4d11-b83e-3e7ee0b5a2c8.json,271ece55-c5e1-4d11-b83e-3e7ee0b5a2c8
greedy,200000000000000000000,1,199999400000000000000,30000,False,5,59999999999999992,207894736842105248,20000000000,200000000000000000000,greedy_af01f80c-b9af-4aac-ba55-9a6b4613373a.json,af01f80c-b9af-4aac-ba55-9a6b4613373a
greedy,100000000000000000000,1,99999700000000000000,30000,False,8,89999999999999984,76315789473684208,10000000000,100000000000000000000,greedy_cbbf444d-0e94-4d57-b5d6-b231b8c84058.json,cbbf444d-0e94-4d57-b5d6-b231b8c84058
uniform,10000000000000000000,5,49992500000000000000,150000,False,4,10000000000000000,286842105263157888,50000000000,50000000000000000000,uniform_9fc63a8c-3c29-4eb9-8974-a0ab00624220.json,9fc63a8c-3c29-4eb9-8974-a0ab00624220
optimized,50000000000000000000,1,49999400000000000000,30000,False,1,19999999999999996,181578947368421056,20000000000,50000000000000000000,optimized_0ceef6e9-b0be-4e3a-a5e2-d4ba360a0af7.json,0ceef6e9-b0be-4e3a-a5e2-d4ba360a0af7
uniform,2000000000000000000,5,9985000000000000000,150000,False,26,59999999999999992,300000000000000000,100000000000,10000000000000000000,uniform_88cd3047-cec9-44ae-b3e6-b3441c5639c6.json,88cd3047-cec9-44ae-b3e6-b3441c5639c6
uniform,40000000000000000000,5,199997000000000000000,150000,False,30,69999999999999992,115789473684210528,20000000000,200000000000000000000,uniform_af00d6b5-f40a-44f7-b388-44f9e06481e6.json,af00d6b5-f40a-44f7-b388-44f9e06481e6
uniform,2000000000000000000,5,9998500000000000000,150000,False,55,150000000000000000,194736842105263168,10000000000,10000000000000000000,uniform_9a0c22c7-9d12-4547-bf6f-3826fdbe5140.json,9a0c22c7-9d12-4547-bf6f-3826fdbe5140
optimized,10000000000000000000,1,9999400000000000000,30000,False,6,69999999999999992,168421052631578944,20000000000,10000000000000000000,optimized_b3b8c209-8827-425b-9786-0c8252586ada.json,b3b8c209-8827-425b-9786-0c8252586ada
uniform,20000000000000000000,5,99998500000000000000,150000,False,40,99999999999999984,247368421052631584,10000000000,100000000000000000000,uniform_5caa01e0-b09b-469a-919a-08367fabfef8.json,5caa01e0-b09b-469a-919a-08367fabfef8
uniform,10000000000000000000,5,49985000000000000000,150000,False,44,109999999999999968,168421052631578944,100000000000,50000000000000000000,uniform_8a8835aa-a135-4261-8058-bbe75e4265af.json,8a8835aa-a135-4261-8058-bbe75e4265af
uniform,10000000000000000000,5,49970000000000000000,150000,False,47,119999999999999984,102631578947368416,200000000000,50000000000000000000,uniform_da2e81d7-4d43-4318-bfcf-b0091609e3e0.json,da2e81d7-4d43-4318-bfcf-b0091609e3e0
greedy,10000000000000000000,1,9997000000000000000,30000,False,9,99999999999999984,115789473684210528,100000000000,10000000000000000000,greedy_ef4ca8fc-4a2f-4917-9221-8705c49bba77.json,ef4ca8fc-4a2f-4917-9221-8705c49bba77
greedy,200000000000000000000,1,199999400000000000000,30000,False,10,109999999999999968,128947368421052640,20000000000,200000000000000000000,greedy_62af6e00-3b57-4f8d-83a3-ce338b8c19fd.json,62af6e00-3b57-4f8d-83a3-ce338b8c19fd
optimized,100000000000000000000,1,99994000000000000000,30000,False,12,129999999999999984,128947368421052640,200000000000,100000000000000000000,optimized_7f9aef19-400d-4f6b-9a5b-58d112e91599.json,7f9aef19-400d-4f6b-9a5b-58d112e91599
