strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
optimized,100,1,0,30000,False,25,2.55e+17,3.775e+17,1000.0,1000.0,optimized_bb7015d0-66b9-4b79-b0c5-ec61cecfefd0.json,bb7015d0-66b9-4b79-b0c5-ec61cecfefd0
greedy,100,1,0,30000,False,13,1.325e+17,5e+17,1.0,10000000.0,greedy_99f93d4f-05a5-4f79-9477-ab36d1fd9076.json,99f93d4f-05a5-4f79-9477-ab36d1fd9076
greedy,100,1,100,30000,False,1,,,,,greedy_4e6cc04b-309e-49d0-a1a4-4c040fa2e5d5.json,4e6cc04b-309e-49d0-a1a4-4c040fa2e5d5
optimized,100,1,200,30000,False,50,5e+17,5e+17,1.0,100000.0,optimized_89407e16-87b1-41eb-af84-7c7a1739e253.json,89407e16-87b1-41eb-af84-7c7a1739e253
uniform,20,5,80,150000,False,4,,,,,uniform_35d71c23-10eb-4b11-8440-a606778a2236.json,35d71c23-10eb-4b11-8440-a606778a2236
optimized,100,1,200,30000,False,1,,,,,optimized_42e45acb-27b2-42fe-b1c1-ccf2ebca9411.json,42e45acb-27b2-42fe-b1c1-ccf2ebca9411
greedy,100,1,100,30000,False,1,,,,,greedy_a6ba7a4f-3be2-420e-aeec-b15b9f271ccc.json,a6ba7a4f-3be2-420e-aeec-b15b9f271ccc
greedy,100,1,100,30000,False,50,5e+17,1.325e+17,1000.0,1000.0,greedy_fbfb9796-a070-45eb-915d-a0ddbadc1c30.json,fbfb9796-a070-45eb-915d-a0ddbadc1c30
optimized,100,1,0,30000,False,37,3.775e+17,2.55e+17,1.0,10000.0,optimized_6d89a112-fdda-48fc-9af8-66a5228c0191.json,6d89a112-fdda-48fc-9af8-66a5228c0191
optimized,100,1,200,30000,False,37,3.775e+17,2.55e+17,31.0,1000.0,optimized_6e28bd4c-c166-45db-9a9e-81cf88c25054.json,6e28bd4c-c166-45db-9a9e-81cf88c25054
uniform,20,5,80,150000,False,4,,,,,uniform_2acff0ce-4672-4afb-8806-bee62066300f.json,2acff0ce-4672-4afb-8806-bee62066300f
optimized,100,1,200,30000,False,1,,,,,optimized_be359823-26df-4c23-91ac-b2f179059e68.json,be359823-26df-4c23-91ac-b2f179059e68
greedy,100,1,100,30000,False,1,,,,,greedy_11d0dedb-f8b7-4fac-8549-0b4b20ed4c6b.json,11d0dedb-f8b7-4fac-8549-0b4b20ed4c6b
uniform,20,5,80,150000,False,4,,,,,uniform_6e0df8aa-ca50-428b-a9ac-66255568b120.json,6e0df8aa-ca50-428b-a9ac-66255568b120
greedy,100,1,100,30000,False,1,,,,,greedy_3b77cc68-42fe-4e00-b08f-e7776c8c0989.json,3b77cc68-42fe-4e00-b08f-e7776c8c0989
greedy,100,1,100,30000,False,50,5e+17,5e+17,31.0,1000.0,greedy_3cb12765-dc9f-4f5f-ba1f-fea782f65f25.json,3cb12765-dc9f-4f5f-ba1f-fea782f65f25
greedy,100,1,100,30000,False,1,1e+16,3.775e+17,31.0,1000.0,greedy_1cec09e3-a40f-4bce-9a58-77252265cef0.json,1cec09e3-a40f-4bce-9a58-77252265cef0
uniform,20,5,80,150000,False,4,,,,,uniform_0ec47325-afde-4839-b9b3-86c859ecb302.json,0ec47325-afde-4839-b9b3-86c859ecb302
uniform,20,5,80,150000,False,4,,,,,uniform_8dc03f92-e457-4020-83bf-bc9b67282f1a.json,8dc03f92-e457-4020-83bf-bc9b67282f1a
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,177.0,1000000.0,greedy_b587318d-7f2a-4910-a49b-eea4eec7b7c3.json,b587318d-7f2a-4910-a49b-eea4eec7b7c3
uniform,20,5,0,150000,False,50,1.325e+17,1.325e+17,1000.0,1000.0,uniform_b0284fb7-7f8f-46f8-b95f-e05fa9e643be.json,b0284fb7-7f8f-46f8-b95f-e05fa9e643be
optimized,100,1,200,30000,False,13,1.325e+17,5e+17,5.0,10000.0,optimized_44324f87-2280-4443-a478-383b942395f6.json,44324f87-2280-4443-a478-383b942395f6
optimized,100,1,200,30000,False,1,,,,,optimized_c824a826-f95e-4de5-a8f2-1067d84586e9.json,c824a826-f95e-4de5-a8f2-1067d84586e9
uniform,20,5,0,150000,False,90,3.775e+17,3.775e+17,177.0,1000.0,uniform_ad83e857-ee5c-4f44-a346-e7226d713e44.json,ad83e857-ee5c-4f44-a346-e7226d713e44
greedy,100,1,0,30000,False,50,5e+17,2.55e+17,177.0,1000000.0,greedy_bff54aec-bf3d-4b30-a666-58057b40be5f.json,bff54aec-bf3d-4b30-a666-58057b40be5f
greedy,100,1,100,30000,False,37,3.775e+17,3.775e+17,1000.0,1000.0,greedy_1b1a1ce0-3009-46d2-8aec-0a785f1c6c53.json,1b1a1ce0-3009-46d2-8aec-0a785f1c6c53
optimized,100,1,200,30000,False,1,0.1325,0.01,31.0,10000000.0,optimized_158aaec0-668c-4b75-9840-fdcc6ef7e4a6.json,158aaec0-668c-4b75-9840-fdcc6ef7e4a6
optimized,100,1,0,30000,False,13,1.325e+17,1.325e+17,31.0,1000000.0,optimized_35227182-fb5c-4137-b648-ef0f311f4b04.json,35227182-fb5c-4137-b648-ef0f311f4b04
uniform,20,5,80,150000,False,90,3.775e+17,2.55e+17,1000.0,10000000.0,uniform_9756969d-d4ff-4748-babc-e6346641c0fc.json,9756969d-d4ff-4748-babc-e6346641c0fc
optimized,100,1,200,30000,False,1,,,,,optimized_145ad8ce-3423-4e06-ba55-42549d5f3705.json,145ad8ce-3423-4e06-ba55-42549d5f3705
greedy,100,1,0,30000,False,1,1e+16,2.55e+17,177.0,1000.0,greedy_e50ef72a-e662-4e0c-9a19-12952da4548a.json,e50ef72a-e662-4e0c-9a19-12952da4548a
uniform,20,5,80,150000,False,4,0.255,0.255,1.0,100000.0,uniform_7b09f7ce-72a0-49ce-a07c-a633a03957b7.json,7b09f7ce-72a0-49ce-a07c-a633a03957b7
greedy,100,1,100,30000,False,25,2.55e+17,5e+17,177.0,100000.0,greedy_f36d55b0-40be-47b6-bccd-396ddabb4d1c.json,f36d55b0-40be-47b6-bccd-396ddabb4d1c
greedy,100,1,100,30000,False,1,,,,,greedy_eca2c412-b0a1-498d-be4a-47b97aafebd2.json,eca2c412-b0a1-498d-be4a-47b97aafebd2
uniform,20,5,80,150000,False,4,,,,,uniform_099b3e32-abea-4008-a72a-397cc4f2ca19.json,099b3e32-abea-4008-a72a-397cc4f2ca19
optimized,100,1,200,30000,False,50,5e+17,1e+16,177.0,10000.0,optimized_bf38e2f8-8c60-4204-abf9-46630180d4c8.json,bf38e2f8-8c60-4204-abf9-46630180d4c8
uniform,20,5,80,150000,False,4,,,,,uniform_76de1708-d07b-458a-8ab8-1fc47064b0a8.json,76de1708-d07b-458a-8ab8-1fc47064b0a8
uniform,20,5,80,150000,False,50,1.325e+17,2.55e+17,31.0,10000000.0,uniform_52f2b1dc-f3d4-423c-98da-62816ea61e4d.json,52f2b1dc-f3d4-423c-98da-62816ea61e4d
uniform,20,5,0,150000,False,90,3.775e+17,1e+16,177.0,1000000.0,uniform_1d4a9227-05a9-468f-b706-98f9258b3342.json,1d4a9227-05a9-468f-b706-98f9258b3342
greedy,100,1,100,30000,False,1,,,,,greedy_70ce355b-6c2c-45f0-b7e3-d3ade845a9c4.json,70ce355b-6c2c-45f0-b7e3-d3ade845a9c4
uniform,20,5,80,150000,False,4,,,,,uniform_6abfc2b2-06ce-492a-8fd1-817d46dcb1a7.json,6abfc2b2-06ce-492a-8fd1-817d46dcb1a7
optimized,100,1,200,30000,False,1,0.01,0.1325,1.0,10000.0,optimized_489c1d2d-0a24-4e1c-88dc-6feb172ea8a6.json,489c1d2d-0a24-4e1c-88dc-6feb172ea8a6
uniform,20,5,80,150000,False,4,,,,,uniform_06ced922-c6fa-4839-adfd-cf271c337ab0.json,06ced922-c6fa-4839-adfd-cf271c337ab0
optimized,100,1,200,30000,False,1,,,,,optimized_c46ee21d-4fe1-4e47-bf02-867f5631fcc9.json,c46ee21d-4fe1-4e47-bf02-867f5631fcc9
optimized,100,1,200,30000,False,1,,,,,optimized_e3c7f9e2-08e1-441c-bca7-35a29dd52e97.json,e3c7f9e2-08e1-441c-bca7-35a29dd52e97
greedy,100,1,100,30000,False,1,0.1325,0.5,1000.0,10000.0,greedy_bcc4a5af-8a7e-4c6e-921d-a12fbaaa3350.json,bcc4a5af-8a7e-4c6e-921d-a12fbaaa3350
uniform,20,5,80,150000,False,50,1.325e+17,1e+16,177.0,100000.0,uniform_c2df065c-6ce4-434c-ba34-9677d84aa36a.json,c2df065c-6ce4-434c-ba34-9677d84aa36a
greedy,100,1,100,30000,False,50,5e+17,1.325e+17,5.0,100000.0,greedy_31269e8e-1c4e-491e-acdc-1aa6e2bcc273.json,31269e8e-1c4e-491e-acdc-1aa6e2bcc273
optimized,100,1,200,30000,False,1,1e+16,5e+17,177.0,10000.0,optimized_06665398-8946-43aa-973d-3a3321ba98d7.json,06665398-8946-43aa-973d-3a3321ba98d7
greedy,100,1,100,30000,False,1,0.255,0.3775,1000.0,1000000.0,greedy_b10a4383-9765-4957-b28f-5178a04dac33.json,b10a4383-9765-4957-b28f-5178a04dac33
optimized,100,1,200,30000,False,1,,,,,optimized_3e23e1be-09cf-4e13-91a1-82d15252666b.json,3e23e1be-09cf-4e13-91a1-82d15252666b
optimized,100,1,200,30000,False,1,,,,,optimized_d811d40b-938f-4530-b979-ce556ec60b6d.json,d811d40b-938f-4530-b979-ce556ec60b6d
optimized,100,1,200,30000,False,1,0.1325,0.3775,1.0,100000.0,optimized_16e4398f-1add-4651-8961-2c3780dcf590.json,16e4398f-1add-4651-8961-2c3780dcf590
uniform,20,5,80,150000,False,4,,,,,uniform_82ae4066-7fea-43cf-ba71-21dd53451697.json,82ae4066-7fea-43cf-ba71-21dd53451697
greedy,100,1,100,30000,False,50,5e+17,1.325e+17,1.0,1000000.0,greedy_568bad95-2b02-4c06-abb1-47491bf41c23.json,568bad95-2b02-4c06-abb1-47491bf41c23
uniform,20,5,80,150000,False,4,0.255,0.1325,1000.0,10000.0,uniform_51f4e722-234a-49e0-9bff-de51524ae3db.json,51f4e722-234a-49e0-9bff-de51524ae3db
optimized,100,1,200,30000,False,1,,,,,optimized_e0079dca-c016-44c8-89bb-6efcea20a56a.json,e0079dca-c016-44c8-89bb-6efcea20a56a
uniform,20,5,80,150000,False,90,3.775e+17,3.775e+17,1.0,1000000.0,uniform_f06b78ce-4bd9-4ff4-81a2-fdee4997ac5b.json,f06b78ce-4bd9-4ff4-81a2-fdee4997ac5b
optimized,100,1,200,30000,False,50,5e+17,1e+16,177.0,100000.0,optimized_32d52ad8-31fa-42e5-bfca-9ea65f8aadcd.json,32d52ad8-31fa-42e5-bfca-9ea65f8aadcd
greedy,100,1,100,30000,False,1,,,,,greedy_c3f862af-a960-4add-9e30-d37ebe77ab3b.json,c3f862af-a960-4add-9e30-d37ebe77ab3b
greedy,100,1,100,30000,False,37,3.775e+17,2.55e+17,5.0,1000.0,greedy_4f93dba4-a9bb-4473-9baf-f0fd2f8b26bc.json,4f93dba4-a9bb-4473-9baf-f0fd2f8b26bc
optimized,100,1,200,30000,False,1,,,,,optimized_4c718fb0-d906-46ad-9da1-f61ee1d6c11c.json,4c718fb0-d906-46ad-9da1-f61ee1d6c11c
uniform,20,5,80,150000,False,4,,,,,uniform_af4b6980-0bf3-4ecf-abba-9621d1645f56.json,af4b6980-0bf3-4ecf-abba-9621d1645f56
greedy,100,1,100,30000,False,1,1e+16,1e+16,177.0,1000000.0,greedy_fd39f9e9-16a7-4990-b6bd-f19a33d0f8e7.json,fd39f9e9-16a7-4990-b6bd-f19a33d0f8e7
uniform,20,5,80,150000,False,4,,,,,uniform_0a69ed7f-71e3-4b7f-a53e-a1663b0cfdbc.json,0a69ed7f-71e3-4b7f-a53e-a1663b0cfdbc
uniform,20,5,80,150000,False,4,,,,,uniform_42163107-6869-4b87-96ee-a021c392259c.json,42163107-6869-4b87-96ee-a021c392259c
optimized,100,1,200,30000,False,1,0.1325,0.3775,5.0,1000.0,optimized_d308adbf-e11d-40ac-b08a-24d487787505.json,d308adbf-e11d-40ac-b08a-24d487787505
greedy,100,1,0,30000,False,13,1.325e+17,5e+17,1.0,10000.0,greedy_cc25f841-a9b7-4510-aa8f-463238be90a1.json,cc25f841-a9b7-4510-aa8f-463238be90a1
greedy,100,1,100,30000,False,1,1e+16,5e+17,1.0,1000000.0,greedy_ff8710ea-8685-4113-917a-c3a77fe3d567.json,ff8710ea-8685-4113-917a-c3a77fe3d567
optimized,100,1,200,30000,False,1,,,,,optimized_e4998cdc-ecce-47cd-9493-309689af9954.json,e4998cdc-ecce-47cd-9493-309689af9954
uniform,20,5,80,150000,False,4,,,,,uniform_5f864051-2711-4e83-9828-e87316b784b8.json,5f864051-2711-4e83-9828-e87316b784b8
greedy,100,1,100,30000,False,1,,,,,greedy_589c6012-6605-49c9-9513-e46cfd7e7d5b.json,589c6012-6605-49c9-9513-e46cfd7e7d5b
uniform,20,5,0,150000,False,90,3.775e+17,5e+17,5.0,10000000.0,uniform_25cc4647-f1a6-463d-a38d-0b2b7d337c1d.json,25cc4647-f1a6-463d-a38d-0b2b7d337c1d
uniform,20,5,0,150000,False,77,2.55e+17,3.775e+17,177.0,1000000.0,uniform_d2b9bf7e-8dde-4028-a363-a31c13c76da3.json,d2b9bf7e-8dde-4028-a363-a31c13c76da3
uniform,20,5,80,150000,False,4,0.01,0.01,31.0,10000000.0,uniform_c3ed55c9-b6cd-40ec-8370-338af3b42f89.json,c3ed55c9-b6cd-40ec-8370-338af3b42f89
greedy,100,1,100,30000,False,1,,,,,greedy_fb2232e9-5ac9-40a6-b462-faa72e84b0a7.json,fb2232e9-5ac9-40a6-b462-faa72e84b0a7
optimized,100,1,200,30000,False,1,,,,,optimized_342ccbbb-642a-42e7-9879-5a7adecfdd90.json,342ccbbb-642a-42e7-9879-5a7adecfdd90
greedy,100,1,100,30000,False,1,,,,,greedy_53bb1b3d-9865-4582-a846-92837e644d0c.json,53bb1b3d-9865-4582-a846-92837e644d0c
optimized,100,1,200,30000,False,1,0.1325,0.5,1000.0,1000000.0,optimized_72ced755-c71e-4f3c-9b50-211728882ac7.json,72ced755-c71e-4f3c-9b50-211728882ac7
optimized,100,1,200,30000,False,1,0.1325,0.5,1.0,1000.0,optimized_80598e10-a01d-4dcd-a934-4f68bc4afc21.json,80598e10-a01d-4dcd-a934-4f68bc4afc21
uniform,20,5,0,150000,False,50,1.325e+17,3.775e+17,31.0,1000000.0,uniform_5d6e73d4-cc69-402e-95a7-beb56bdfdb9f.json,5d6e73d4-cc69-402e-95a7-beb56bdfdb9f
greedy,100,1,0,30000,False,13,1.325e+17,1.325e+17,1.0,1000.0,greedy_17f6aa2b-12b8-462b-853e-45207bc13d00.json,17f6aa2b-12b8-462b-853e-45207bc13d00
optimized,100,1,0,30000,False,13,1.325e+17,1.325e+17,5.0,1000.0,optimized_c13649c6-1f40-4a57-bbe9-c0758cffe8b9.json,c13649c6-1f40-4a57-bbe9-c0758cffe8b9
optimized,100,1,200,30000,False,1,0.01,0.01,177.0,100000.0,optimized_ca6f3dd7-bef4-4e26-a4bc-24a9224fe72a.json,ca6f3dd7-bef4-4e26-a4bc-24a9224fe72a
uniform,20,5,80,150000,False,90,3.775e+17,5e+17,177.0,10000.0,uniform_b364de91-d732-49e4-b75a-7720fbe3e4d1.json,b364de91-d732-49e4-b75a-7720fbe3e4d1
greedy,100,1,100,30000,False,25,2.55e+17,3.775e+17,5.0,1000.0,greedy_6ff79d49-fbf7-4266-951f-70b19d08ba4b.json,6ff79d49-fbf7-4266-951f-70b19d08ba4b
greedy,100,1,100,30000,False,1,,,,,greedy_19198317-715c-4357-bf91-8270cbd391e7.json,19198317-715c-4357-bf91-8270cbd391e7
greedy,100,1,100,30000,False,1,,,,,greedy_841932d1-35c7-4d8d-a448-a3a2007461a3.json,841932d1-35c7-4d8d-a448-a3a2007461a3
greedy,100,1,100,30000,False,1,,,,,greedy_8e1baeea-c3c6-47dd-baaf-f2c81b58c9fd.json,8e1baeea-c3c6-47dd-baaf-f2c81b58c9fd
uniform,20,5,80,150000,False,4,,,,,uniform_0e1acc16-14ee-492b-87e9-28cf9b6410d9.json,0e1acc16-14ee-492b-87e9-28cf9b6410d9
optimized,100,1,200,30000,False,1,,,,,optimized_53045b4d-0b97-4b12-b9b1-aa48ad13dc66.json,53045b4d-0b97-4b12-b9b1-aa48ad13dc66
optimized,100,1,200,30000,False,1,,,,,optimized_8074d931-a515-4444-a930-1db570d82ae3.json,8074d931-a515-4444-a930-1db570d82ae3
optimized,100,1,200,30000,False,1,,,,,optimized_003558e4-0a4f-4039-b5ad-d194a16e702d.json,003558e4-0a4f-4039-b5ad-d194a16e702d
optimized,100,1,200,30000,False,1,,,,,optimized_2c41f2e5-fee3-45e0-9669-e7a8aa2a29f3.json,2c41f2e5-fee3-45e0-9669-e7a8aa2a29f3
greedy,100,1,0,30000,False,25,2.55e+17,2.55e+17,31.0,1000.0,greedy_0091c05c-b964-4b4b-a200-4480153aa682.json,0091c05c-b964-4b4b-a200-4480153aa682
uniform,20,5,80,150000,False,4,0.01,0.1325,31.0,10000000.0,uniform_8b8e3a8f-4d4b-44d6-842f-c80f183ceb75.json,8b8e3a8f-4d4b-44d6-842f-c80f183ceb75
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,177.0,1000.0,greedy_046ee35d-5e77-47a1-80ba-52786c304c7b.json,046ee35d-5e77-47a1-80ba-52786c304c7b
uniform,20,5,80,150000,False,4,,,,,uniform_b9ac3a45-b642-4e17-a8bc-ab96640beef9.json,b9ac3a45-b642-4e17-a8bc-ab96640beef9
greedy,100,1,100,30000,False,1,,,,,greedy_8785b5a1-fc5f-4c1f-9288-7688e99276c0.json,8785b5a1-fc5f-4c1f-9288-7688e99276c0
greedy,100,1,100,30000,False,1,,,,,greedy_44a824a9-2f55-4fb3-9379-463acbc9d3bd.json,44a824a9-2f55-4fb3-9379-463acbc9d3bd
greedy,100,1,100,30000,False,1,0.01,0.5,177.0,1000000.0,greedy_48c80d03-7940-47ec-ae23-3b55a086c137.json,48c80d03-7940-47ec-ae23-3b55a086c137
optimized,100,1,200,30000,False,50,5e+17,1.325e+17,177.0,1000.0,optimized_02988e96-1889-47c4-a94e-d34932123a19.json,02988e96-1889-47c4-a94e-d34932123a19
greedy,100,1,100,30000,False,13,1.325e+17,3.775e+17,1.0,1000.0,greedy_a541062c-eece-49c9-8ddc-de7c98c406e1.json,a541062c-eece-49c9-8ddc-de7c98c406e1
optimized,100,1,200,30000,False,1,,,,,optimized_c46dd7dc-11c5-43ee-84ee-84593051f4da.json,c46dd7dc-11c5-43ee-84ee-84593051f4da
uniform,20,5,80,150000,False,4,,,,,uniform_f05a302d-452c-49d9-b899-5eaaf268abb7.json,f05a302d-452c-49d9-b899-5eaaf268abb7
optimized,100,1,200,30000,False,25,2.55e+17,1.325e+17,5.0,1000.0,optimized_ab75e16f-11c0-41aa-b8fc-f8824f3dbc30.json,ab75e16f-11c0-41aa-b8fc-f8824f3dbc30
uniform,20,5,80,150000,False,4,0.255,0.01,177.0,10000000.0,uniform_b6331082-66ff-4e31-8eab-255d435aa805.json,b6331082-66ff-4e31-8eab-255d435aa805
greedy,100,1,100,30000,False,1,,,,,greedy_449bc860-6f5e-41d9-a913-b34fd89c36ca.json,449bc860-6f5e-41d9-a913-b34fd89c36ca
greedy,100,1,100,30000,False,50,5e+17,2.55e+17,177.0,1000.0,greedy_2607099d-3824-4f8d-9f97-8dd1e2924cc7.json,2607099d-3824-4f8d-9f97-8dd1e2924cc7
optimized,100,1,200,30000,False,1,0.3775,0.255,1.0,1000.0,optimized_96e3dd55-4d69-4ebb-9e1a-094dc3d2404e.json,96e3dd55-4d69-4ebb-9e1a-094dc3d2404e
uniform,20,5,80,150000,False,4,,,,,uniform_f7a95bce-fe58-49ae-b229-7daff697fee9.json,f7a95bce-fe58-49ae-b229-7daff697fee9
greedy,100,1,100,30000,False,13,1.325e+17,2.55e+17,1000.0,100000.0,greedy_1ede0591-7d3d-4a7d-be7d-e71118f96a40.json,1ede0591-7d3d-4a7d-be7d-e71118f96a40
optimized,100,1,200,30000,False,1,1e+16,3.775e+17,5.0,100000.0,optimized_91c478bb-efea-4564-b0cb-4c7099c95a4b.json,91c478bb-efea-4564-b0cb-4c7099c95a4b
optimized,100,1,200,30000,False,1,,,,,optimized_153b3fa4-cfce-42c9-bd08-c680fe86f398.json,153b3fa4-cfce-42c9-bd08-c680fe86f398
uniform,20,5,80,150000,False,4,1e+16,2.55e+17,1.0,1000.0,uniform_33ac2a0d-4ef5-432a-9386-98a44d8ba26f.json,33ac2a0d-4ef5-432a-9386-98a44d8ba26f
uniform,20,5,80,150000,False,4,,,,,uniform_63204233-a72e-43bf-9b51-6df92bdb3597.json,63204233-a72e-43bf-9b51-6df92bdb3597
greedy,100,1,100,30000,False,1,,,,,greedy_20eb8117-3ed3-40bf-a704-b5255e5726ab.json,20eb8117-3ed3-40bf-a704-b5255e5726ab
optimized,100,1,200,30000,False,1,,,,,optimized_4a8fcb8c-7e74-45d7-bc53-9a2aa76713d0.json,4a8fcb8c-7e74-45d7-bc53-9a2aa76713d0
greedy,100,1,100,30000,False,1,,,,,greedy_6f2e864f-3b79-4a83-a866-8e9f12ea0e1d.json,6f2e864f-3b79-4a83-a866-8e9f12ea0e1d
greedy,100,1,100,30000,False,1,,,,,greedy_4525e27f-28a6-4c01-90c0-b1bab20dfc70.json,4525e27f-28a6-4c01-90c0-b1bab20dfc70
optimized,100,1,200,30000,False,37,3.775e+17,5e+17,31.0,10000000.0,optimized_81e698bb-faba-4a4e-ba6a-03c76e9dfb09.json,81e698bb-faba-4a4e-ba6a-03c76e9dfb09
greedy,100,1,100,30000,False,1,0.255,0.255,177.0,10000.0,greedy_05a8530c-b1c6-4bc8-aae1-a9bc035cc35c.json,05a8530c-b1c6-4bc8-aae1-a9bc035cc35c
optimized,100,1,200,30000,False,13,1.325e+17,1e+16,31.0,10000.0,optimized_d95336bd-60c3-44e7-9676-1133ef7adc1d.json,d95336bd-60c3-44e7-9676-1133ef7adc1d
greedy,100,1,100,30000,False,13,1.325e+17,2.55e+17,31.0,100000.0,greedy_6229b181-a181-4138-abb8-3a773552ce06.json,6229b181-a181-4138-abb8-3a773552ce06
optimized,100,1,200,30000,False,1,,,,,optimized_5e6c4886-a5c0-4669-8255-4855ef437195.json,5e6c4886-a5c0-4669-8255-4855ef437195
greedy,100,1,0,30000,False,13,1.325e+17,1e+16,1.0,10000.0,greedy_32e6e04f-e70f-4b55-ad89-504222b86e6d.json,32e6e04f-e70f-4b55-ad89-504222b86e6d
optimized,100,1,200,30000,False,37,3.775e+17,1.325e+17,31.0,100000.0,optimized_37777d3a-53ef-4b02-b847-7ab552e8436b.json,37777d3a-53ef-4b02-b847-7ab552e8436b
uniform,20,5,80,150000,False,96,5e+17,5e+17,1000.0,10000000.0,uniform_6e147dee-1a81-40d9-a84c-a10608a81e01.json,6e147dee-1a81-40d9-a84c-a10608a81e01
greedy,100,1,100,30000,False,1,,,,,greedy_1b7f8a6f-7f05-4ccd-84f6-c2402aaa4f58.json,1b7f8a6f-7f05-4ccd-84f6-c2402aaa4f58
optimized,100,1,200,30000,False,13,1.325e+17,3.775e+17,1000.0,1000.0,optimized_2bd0ffe8-d7f0-4368-9557-e149218e6165.json,2bd0ffe8-d7f0-4368-9557-e149218e6165
uniform,20,5,80,150000,False,4,,,,,uniform_74993830-d4b1-48b5-94ea-e192ddbca05c.json,74993830-d4b1-48b5-94ea-e192ddbca05c
uniform,20,5,80,150000,False,4,,,,,uniform_6159b8af-1334-48f2-841e-2ec07ab58328.json,6159b8af-1334-48f2-841e-2ec07ab58328
greedy,100,1,100,30000,False,25,2.55e+17,3.775e+17,1000.0,1000000.0,greedy_9eca83f6-ae8e-44a7-a21f-cc0d99742ceb.json,9eca83f6-ae8e-44a7-a21f-cc0d99742ceb
greedy,100,1,100,30000,False,1,0.255,0.5,1000.0,1000000.0,greedy_54331025-7af7-48e0-ac99-677429e08ffa.json,54331025-7af7-48e0-ac99-677429e08ffa
optimized,100,1,200,30000,False,1,,,,,optimized_78be396e-34ab-43cf-9205-b2e37c4fd014.json,78be396e-34ab-43cf-9205-b2e37c4fd014
uniform,20,5,80,150000,False,4,,,,,uniform_bd778e62-5043-48fb-9c8f-2c18bb475228.json,bd778e62-5043-48fb-9c8f-2c18bb475228
optimized,100,1,0,30000,False,1,1e+16,1.325e+17,177.0,1000.0,optimized_4fcdb086-df6a-43e4-9e51-4b523e37ac86.json,4fcdb086-df6a-43e4-9e51-4b523e37ac86
uniform,20,5,0,150000,False,77,2.55e+17,2.55e+17,5.0,10000000.0,uniform_9c131d20-7b49-485e-81cf-1d8db99220b2.json,9c131d20-7b49-485e-81cf-1d8db99220b2
uniform,20,5,0,150000,False,96,5e+17,1e+16,5.0,10000.0,uniform_25fe13b2-435c-4a3d-bf1d-b39829f5abc8.json,25fe13b2-435c-4a3d-bf1d-b39829f5abc8
optimized,100,1,200,30000,False,1,0.255,0.1325,5.0,100000.0,optimized_6afc345d-df70-4361-a021-4a2cac5789c9.json,6afc345d-df70-4361-a021-4a2cac5789c9
optimized,100,1,200,30000,False,25,2.55e+17,3.775e+17,31.0,1000.0,optimized_b2de7606-e065-4978-ac41-6341a0954be7.json,b2de7606-e065-4978-ac41-6341a0954be7
optimized,100,1,200,30000,False,1,,,,,optimized_f555de26-3e90-4390-a816-d686766bed1d.json,f555de26-3e90-4390-a816-d686766bed1d
greedy,100,1,0,30000,False,50,5e+17,1.325e+17,1000.0,10000000.0,greedy_fb097e08-58af-4493-b31f-9194aeb8a302.json,fb097e08-58af-4493-b31f-9194aeb8a302
greedy,100,1,100,30000,False,1,,,,,greedy_dc8f0451-6717-4190-a326-e02993dbadbf.json,dc8f0451-6717-4190-a326-e02993dbadbf
uniform,20,5,0,150000,False,96,5e+17,1e+16,31.0,1000.0,uniform_5e15936c-231e-4b71-9de8-2746db5281cb.json,5e15936c-231e-4b71-9de8-2746db5281cb
optimized,100,1,200,30000,False,1,0.255,0.3775,177.0,10000000.0,optimized_1ed7a988-a734-43c0-80e6-25888026b2a5.json,1ed7a988-a734-43c0-80e6-25888026b2a5
greedy,100,1,100,30000,False,1,0.01,0.255,5.0,1000000.0,greedy_f1b49981-3797-41ab-8f9e-b64f3686a4fd.json,f1b49981-3797-41ab-8f9e-b64f3686a4fd
greedy,100,1,100,30000,False,50,5e+17,2.55e+17,5.0,1000000.0,greedy_528e4b3c-f4ef-4fde-8e00-350d9620461f.json,528e4b3c-f4ef-4fde-8e00-350d9620461f
optimized,100,1,0,30000,False,1,1e+16,1e+16,1000.0,1000000.0,optimized_ebb45738-c2f2-477d-8314-f87238193e94.json,ebb45738-c2f2-477d-8314-f87238193e94
optimized,100,1,200,30000,False,1,0.01,0.01,177.0,1000000.0,optimized_662e1710-e6b0-4278-80db-da3cb6aee173.json,662e1710-e6b0-4278-80db-da3cb6aee173
optimized,100,1,0,30000,False,50,5e+17,1e+16,5.0,10000.0,optimized_25fe13b2-435c-4a3d-bf1d-b39829f5abc8.json,25fe13b2-435c-4a3d-bf1d-b39829f5abc8
greedy,100,1,100,30000,False,1,,,,,greedy_27fa1984-fc09-466a-9f95-745ac980c567.json,27fa1984-fc09-466a-9f95-745ac980c567
optimized,100,1,0,30000,False,13,1.325e+17,1e+16,1000.0,10000000.0,optimized_fb25116f-022d-4167-9653-3ef221da6c30.json,fb25116f-022d-4167-9653-3ef221da6c30
